type_id,spec_group,spec_key,value_min,value_max,value_text,unit,configuration_scope,source_url,accessed_date,notes
2974,surface_finish,explicit_roughness,,,Ra ≤ 0.38 µm...≤ 1.6 µm,µm,Type-level official page description,https://www.burkert.com/en/type/2974,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2975,actuation,actuation_method,,,manual,,Type-level official page description,https://www.burkert.com/en/type/2975,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2975,compliance,explicit_certifications_or_ratings,,,ATEX | IECEx,,Type-level official page description,https://www.burkert.com/en/type/2975,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2975,materials,explicit_materials,,,plastic,,Type-level official page description,https://www.burkert.com/en/type/2975,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
2975,surface_finish,explicit_roughness,,,Ra ≤ 0.38 µm...≤ 1.6 µm,µm,Type-level official page description,https://www.burkert.com/en/type/2975,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3003,actuation,actuation_method,,,manual,,Type-level official page description,https://www.burkert.com/en/type/3003,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3003,connection,explicit_connection_types,,,hose,,Type-level official page description,https://www.burkert.com/en/type/3003,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3003,electrical,explicit_voltage,,,10 V,,Type-level official page description,https://www.burkert.com/en/type/3003,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3004,actuation,actuation_method,,,manual,,Type-level official page description,https://www.burkert.com/en/type/3004,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3004,compliance,explicit_certifications_or_ratings,,,ATEX,,Type-level official page description,https://www.burkert.com/en/type/3004,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3004,connection,explicit_connection_types,,,hose,,Type-level official page description,https://www.burkert.com/en/type/3004,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3005,actuation,actuation_method,,,manual,,Type-level official page description,https://www.burkert.com/en/type/3005,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3005,connection,explicit_connection_types,,,hose,,Type-level official page description,https://www.burkert.com/en/type/3005,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3210,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/3210,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3230,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/3230,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3230,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/3230,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3230,materials,explicit_materials,,,plastic,,Type-level official page description,https://www.burkert.com/en/type/3230,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3232,actuation,actuation_method,,,manual,,Type-level official page description,https://www.burkert.com/en/type/3232,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3232,connection,explicit_connection_types,,,flange,,Type-level official page description,https://www.burkert.com/en/type/3232,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3232,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/3232,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3232,materials,explicit_materials,,,PVDF | plastic,,Type-level official page description,https://www.burkert.com/en/type/3232,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3233,actuation,actuation_method,,,manual,,Type-level official page description,https://www.burkert.com/en/type/3233,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3233,compliance,explicit_certifications_or_ratings,,,ATEX | IECEx,,Type-level official page description,https://www.burkert.com/en/type/3233,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3233,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/3233,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
3233,materials,explicit_materials,,,stainless steel | plastic,,Type-level official page description,https://www.burkert.com/en/type/3233,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
